"class","fieldtypes","rid","type","version","administrativearealevel1","administrativearealevel2","country","formattedaddress","in_drive_from","in_drive_to","in_has_address","latitude","locality","longitude","place_id","postalcode","route","slug","streetnumber"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1057","d","2","Auvergne-Rhône-Alpes","Rhône","FR","54 Rte de Collonges, 69450 Saint-Cyr-au-Mont-d'Or, France","[""#93:1328""]","null","[""#75:405""]","45.81685299999999","Saint-Cyr-au-Mont-d'Or","4.833127000000001","ChIJlzfhqd6U9EcRPh5-c_Ady_Y","69450","Rte de Collonges","54-rte-de-collonges-69450-saint-cyr-au-mont-dor-france","54"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1058","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69870 Grandris, France","[""#91:243""]","null","[""#74:899""]","46.0383","Grandris","4.475872","ChIJPZssh8R79EcR0CO75CqrCAQ","69870","null","69870-grandris-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1059","d","2","Auvergne-Rhône-Alpes","Rhône","FR","24 Bd Emile Zola, 69600 Oullins, France","[""#93:609""]","null","[""#76:900""]","45.7196996","Oullins","4.8036639","ChIJ505mUWbp9EcR0Mpz9toVcnE","69600","Bd Emile Zola","24-bd-emile-zola-69600-oullins-france","24"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1060","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69850 Duerne, France","[""#90:968""]","null","[""#76:901""]","45.68415","Duerne","4.5269259","ChIJO6XoPtn39EcR080tCkL-3n0","69850","null","69850-duerne-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1061","d","2","Auvergne-Rhône-Alpes","Rhône","FR","95 Rue du Président Édouard Herriot, 69002 Lyon, France","[""#90:248""]","null","[""#77:170""]","45.7591785","Lyon","4.8341448","ChIJzWLKqlbq9EcRD-mx2AOSh7U","69002","Rue du Président Édouard Herriot","95-rue-du-president-edouard-herriot-69002-lyon-france","95"
"Address","in_drive_from=g,latitude=d,longitude=d","#19:1062","d","1","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue du Stade, 69630 Chaponost, France","[]","null","null","45.7104592","Chaponost","4.7381395","ChIJpclD0PTu9EcRHUmdo5Lld9I","69630","Rue du Stade","4-rue-du-stade-69630-chaponost-france","4"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:1063","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Rue des Écoles, 69290 Pollionnay, France","[""#92:251"",""#91:618""]","null","[""#74:659""]","45.7648309","Pollionnay","4.6608787","ChIJ8-JkCVPy9EcRSeQXIres3jo","69290","Rue des Écoles","1-rue-des-ecoles-69290-pollionnay-france","1"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1064","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69210 Savigny, France","[""#93:619""]","null","[""#76:660""]","45.816898","Savigny","4.576017999999999","ChIJIcUYCcqK9EcRsB675CqrCAQ","69210","null","69210-savigny-france","null"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:1065","d","2","Auvergne-Rhône-Alpes","Rhône","FR","79 Chem. de la Rivoire, 69210 Lentilly, France","[""#90:979""]","null","[""#76:661""]","45.811344","Lentilly","4.660302000000001","ChIJI_lHh9SM9EcRf25KyVfb0zQ","69210","Chem. de la Rivoire","79-chem-de-la-rivoire-69210-lentilly-france","79"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1066","d","2","Auvergne-Rhône-Alpes","Rhône","FR","33 Rue Anatoile Celle, 69630 Chaponost, France","[""#92:1344""]","null","[""#77:175""]","45.7141973","Chaponost","4.7632698","ChIJl6FuQ7nu9EcR7cvoHP1HY0I","69630","Rue Anatoile Celle","33-rue-anatoile-celle-69630-chaponost-france","33"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1067","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Rue de la Mairie, 69340 Francheville, France","[""#90:1346""]","null","[""#74:909""]","45.7374199","Francheville","4.7643295","ChIJeWnTxhns9EcR_RDjJn_wVEI","69340","Rue de la Mairie","1-rue-de-la-mairie-69340-francheville-france","1"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1068","d","2","Auvergne-Rhône-Alpes","Rhône","FR","141 Mnt de la Croix Rousse, 69210 Sourcieux-les-Mines, France","[""#92:626"",""#91:1369""]","null","[""#77:177""]","45.7990569","Sourcieux-les-Mines","4.625837400000001","ChIJ3xrPhFnz9EcRtRvAhMRvGvo","69210","Mnt de la Croix Rousse","141-mnt-de-la-croix-rousse-69210-sourcieux-les-mines-france","141"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1069","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Rue de la Pata, 69380 Chazay-d'Azergues, France","[""#90:986""]","null","[""#77:178""]","45.8824382","Chazay-d'Azergues","4.7098187","ChIJnQPBTP2N9EcRg9mkavfYFpQ","69380","Rue de la Pata","1-rue-de-la-pata-69380-chazay-dazergues-france","1"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1070","d","2","Auvergne-Rhône-Alpes","Rhône","FR","192 Av. Maréchal Foch, 69110 Sainte-Foy-lès-Lyon, France","[""#91:264""]","null","[""#74:422""]","45.7397551","Sainte-Foy-lès-Lyon","4.8057771","ChIJu1loRMLr9EcRFtd2ur4LIHw","69110","Av. Maréchal Foch","192-av-marechal-foch-69110-sainte-foy-les-lyon-france","192"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1071","d","2","Auvergne-Rhône-Alpes","Rhône","FR","122 Chem. des Pannetières, 69126 Brindas, France","[""#91:631""]","null","[""#74:914""]","45.7065709","Brindas","4.697525000000001","ChIJ5WfUIiTu9EcRsa7dbWog7bc","69126","Chem. des Pannetières","122-chem-des-pannetieres-69126-brindas-france","122"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1072","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue Bouchard, 69510 Messimy, France","[""#90:633""]","null","[""#77:423""]","45.6989267","Messimy","4.674468800000001","ChIJITw7-Mvx9EcR7Z_zeGrqHGs","69510","Rue Bouchard","2-rue-bouchard-69510-messimy-france","2"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1073","d","2","Auvergne-Rhône-Alpes","Rhône","FR","75 Av. de la République, 69160 Tassin-la-Demi-Lune, France","[""#92:1356"",""#92:270"",""#91:1003"",""#90:1083""]","null","[""#76:182""]","45.7635831","Tassin-la-Demi-Lune","4.776123600000001","ChIJ9XzA03zs9EcROskDsgnZxvI","69160","Av. de la République","75-av-de-la-republique-69160-tassin-la-demi-lune-france","75"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:1074","d","2","Auvergne-Rhône-Alpes","Rhône","FR","All. des Suchets, 69700 Loire-sur-Rhône, France","[""#92:993""]","null","[""#77:183""]","45.553588","Loire-sur-Rhône","4.805433","EjBBbGwuIGRlcyBTdWNoZXRzLCA2OTcwMCBMb2lyZS1zdXItUmjDtG5lLCBGcmFuY2UiLiosChQKEgkNL9GD6OD0RxFiwaGFSRmZohIUChIJ0Upw5sLg9EcRthr5Qgb8T1s","69700","All. des Suchets","all-des-suchets-69700-loire-sur-rhone-france","null"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1075","d","2","Auvergne-Rhône-Alpes","Rhône","FR","22 Rue Seguin, 69002 Lyon, France","null","[""#96:632""]","null","45.7450381","Lyon","4.8215128","ChIJt56pBcrr9EcR-N_XMW6NY3g","69002","Rue Seguin","22-rue-seguin-69002-lyon-france","22"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1076","d","2","Auvergne-Rhône-Alpes","Rhône","FR","27 N7, 69210 Lentilly, France","[""#93:639""]","null","[""#77:427""]","45.8248308","Lentilly","4.670006600000001","ChIJw5ky8CCN9EcREpTs9MbPY5k","69210","N7","27-n7-69210-lentilly-france","27"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1077","d","2","Auvergne-Rhône-Alpes","Rhône","FR","102 Bd Emile Zola, 69600 Oullins, France","[""#91:642""]","null","[""#77:920""]","45.721409","Oullins","4.795621000000001","ChIJQdeTdVzp9EcR2o0xbg7Ysg4","69600","Bd Emile Zola","102-bd-emile-zola-69600-oullins-france","102"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1078","d","2","Auvergne-Rhône-Alpes","Rhône","FR","22 Av. des Alpes, 69510 Messimy, France","[""#93:1365""]","null","[""#74:678""]","45.69710269999999","Messimy","4.6772836","ChIJMV2iqM3x9EcRI90rXN2hM9o","69510","Av. des Alpes","22-av-des-alpes-69510-messimy-france","22"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1079","d","2","Auvergne-Rhône-Alpes","Rhône","FR","86-88 Rue Dr Edmond Locard, 69005 Lyon, France","null","[""#96:641""]","null","45.7600725","Lyon","4.797494599999999","ChIJQ-5WAuvr9EcRwgxhkcP-GyA","69005","Rue Dr Edmond Locard","86-88-rue-dr-edmond-locard-69005-lyon-france","86-88"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1080","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Rte de la Croix de Chatanay, 69670 Vaugneray, France","[""#93:647""]","null","[""#77:680""]","45.716609","Vaugneray","4.666688","EjRSdGUgZGUgbGEgQ3JvaXggZGUgQ2hhdGFuYXksIDY5NjcwIFZhdWduZXJheSwgRnJhbmNlIi4qLAoUChIJRa69J5Tx9EcRBt4rwyUxdHMSFAoSCfM_MlJ-8fRHEdAZu-QqqwgE","69670","Rte de la Croix de Chatanay","rte-de-la-croix-de-chatanay-69670-vaugneray-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1081","d","2","Auvergne-Rhône-Alpes","Rhône","FR","228 Chem. des Andrés, 69126 Brindas, France","[""#92:1372""]","null","[""#76:433""]","45.7204539","Brindas","4.712326000000001","ChIJXXeJYBLu9EcRiZdw0x7p1FA","69126","Chem. des Andrés","228-chem-des-andres-69126-brindas-france","228"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1082","d","2","Auvergne-Rhône-Alpes","Rhône","FR","47 Rte de Bordeaux, 69290 Grézieu-la-Varenne, France","[""#91:287""]","null","[""#76:683""]","45.7393623","Grézieu-la-Varenne","4.6899668","ChIJqwcjtAXy9EcRhf2nLrM1BNE","69290","Rte de Bordeaux","47-rte-de-bordeaux-69290-grezieu-la-varenne-france","47"
"Address","latitude=d,longitude=d,in_has_address=g","#19:1083","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Chem. du N, 69340 Francheville, France","null","null","[""#77:193""]","45.7343098","Francheville","4.738991299999999","EigxIENoZW0uIGR1IE4sIDY5MzQwIEZyYW5jaGV2aWxsZSwgRnJhbmNlIlASTgo0CjIJM4xPqtTt9EcRfGPUf9MsBZkaHgsQ7sHuoQEaFAoSCa8mLcwk7PRHEaBz5EEuqwgcDBABKhQKEglrfRas1O30RxFi1f9varEkRQ","69340","Chem. du N","1-chem-du-n-69340-francheville-france","1"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1084","d","2","Auvergne-Rhône-Alpes","Rhône","FR","7 Av. Emile Evellier, 69290 Grézieu-la-Varenne, France","[""#90:291""]","null","[""#74:928""]","45.747904","Grézieu-la-Varenne","4.6924131","ChIJfWeXegzy9EcR6RoS6DXPl7s","69290","Av. Emile Evellier","7-av-emile-evellier-69290-grezieu-la-varenne-france","7"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1085","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 All. de Chazelles, 69230 Saint-Genis-Laval, France","null","[""#95:1377""]","null","45.6957113","Saint-Genis-Laval","4.8024954","ChIJ1SLn2hvp9EcR1QUkYzxs5I8","69230","All. de Chazelles","1-all-de-chazelles-69230-saint-genis-laval-france","1"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:1086","d","2","Auvergne-Rhône-Alpes","Rhône","FR","22 Chem. des Lats, 69510 Messimy, France","[""#90:660""]","null","[""#74:688"",""#75:930""]","45.7013514","Messimy","4.6898333","ChIJZWMtzNfx9EcR3Ub94G--dQw","69510","Chem. des Lats","22-chem-des-lats-69510-messimy-france","22"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#19:1087","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue du Chardonnet, 69670 Vaugneray, France","[""#92:296""]","null","[""#76:958"",""#74:230""]","45.7338358","Vaugneray","4.663605400000001","ChIJwSIuEijy9EcRUJRt1AXDmeU","69670","Rue du Chardonnet","2-rue-du-chardonnet-69670-vaugneray-france","2"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1088","d","2","Auvergne-Rhône-Alpes","Rhône","FR","5 Pl. G.A. Simonet, 69170 Tarare, France","[""#93:663""]","null","[""#76:690""]","45.8964898","Tarare","4.436465799999999","ChIJP5MfASdk9EcRwmJdVMxAGo0","69170","Pl. G.A. Simonet","5-pl-ga-simonet-69170-tarare-france","5"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1089","d","2","Auvergne-Rhône-Alpes","Rhône","FR","15 Rue du Pont d'Arthaud, 69510 Messimy, France","null","[""#94:1023""]","null","45.7004494","Messimy","4.6917726","ChIJi5gEyCnu9EcRS6duqitkxZk","69510","Rue du Pont d'Arthaud","15-rue-du-pont-darthaud-69510-messimy-france","15"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1090","d","2","Auvergne-Rhône-Alpes","Rhône","FR","24 Chem. de la Martinière, 69510 Thurins, France","[""#93:1024"",""#92:706""]","null","[""#76:937""]","45.6804879","Thurins","4.64843","ChIJH0r2w17w9EcRCoy0KKPPOEk","69510","Chem. de la Martinière","24-chem-de-la-martiniere-69510-thurins-france","24"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1091","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 All. du Gaillot, 69230 Saint-Genis-Laval, France","[""#91:302"",""#91:310""]","null","[""#75:443"",""#77:697""]","45.68080579999999","Saint-Genis-Laval","4.781695099999999","EjI0IEFsbC4gZHUgR2FpbGxvdCwgNjkyMzAgU2FpbnQtR2VuaXMtTGF2YWwsIEZyYW5jZSIwEi4KFAoSCbnA3CbQ6PRHEUmkFbKPp5FpEAQqFAoSCVPb_iDQ6PRHEXeHGfmGCcLq","69230","All. du Gaillot","4-all-du-gaillot-69230-saint-genis-laval-france","4"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1092","d","2","Auvergne-Rhône-Alpes","Rhône","FR","900 Rte de Brignais, 69510 Soucieu-en-Jarrest, France","[""#91:1390"",""#91:1393"",""#90:672"",""#91:676""]","null","[""#76:443""]","45.6783103","Soucieu-en-Jarrest","4.712713","ChIJnYffsL7v9EcRSDXZLqDJHXM","69510","Rte de Brignais","900-rte-de-brignais-69510-soucieu-en-jarrest-france","900"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1093","d","2","Auvergne-Rhône-Alpes","Rhône","FR","43 Rue Professeur Florence, 69003 Lyon, France","null","[""#95:303""]","null","45.74441969999999","Lyon","4.8798203","ChIJtWdfM93B9EcRt2uV-NEBkAA","69003","Rue Professeur Florence","43-rue-professeur-florence-69003-lyon-france","43"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1094","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 All. des Châtaigniers, 69510 Soucieu-en-Jarrest, France","[""#91:1031""]","null","[""#77:444""]","45.6764445","Soucieu-en-Jarrest","4.6905253","ChIJzaYfQt7v9EcRMT5ycS8l79Q","69510","All. des Châtaigniers","8-all-des-chataigniers-69510-soucieu-en-jarrest-france","8"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1095","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Imp. du N, 69600 Oullins, France","[""#93:1395""]","null","[""#74:697""]","45.7153623","Oullins","4.8057313","ChIJdapNUW_p9EcRdXepUwST2dw","69600","Imp. du N","4-imp-du-n-69600-oullins-france","4"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:1096","d","2","Auvergne-Rhône-Alpes","Rhône","FR","52 Chem. des Mandrières, 69290 Pollionnay, France","[""#93:1034"",""#90:1052"",""#93:1417""]","null","[""#75:459""]","45.7668799","Pollionnay","4.6593129","ChIJpZOer1Ty9EcRHLkmhh7AbEk","69290","Chem. des Mandrières","52-chem-des-mandrieres-69290-pollionnay-france","52"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1097","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 Rue du 3 Septembre 1944, 69009 Lyon, France","[""#91:311""]","null","[""#75:206""]","45.771914","Lyon","4.800833099999999","ChIJhwvd-nDr9EcRUN__nRpPNLo","69009","Rue du 3 Septembre 1944","8-rue-du-3-septembre-1944-69009-lyon-france","8"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#19:1098","d","2","Auvergne-Rhône-Alpes","Rhône","FR","54 Rue des Martyrs, 69230 Saint-Genis-Laval, France","[""#90:1038""]","null","[""#74:452""]","45.6969575","Saint-Genis-Laval","4.787049799999999","ChIJlz44nCXp9EcRgXUAf-6DMWU","69230","Rue des Martyrs","54-rue-des-martyrs-69230-saint-genis-laval-france","54"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1099","d","2","Auvergne-Rhône-Alpes","Rhône","FR","9 Pl. Maréchal Joffre, 69230 Saint-Genis-Laval, France","null","[""#97:1399""]","null","45.6942224","Saint-Genis-Laval","4.7929206","ChIJ0fxvYyHp9EcRKh1zt51V5vQ","69230","Pl. Maréchal Joffre","9-pl-marechal-joffre-69230-saint-genis-laval-france","9"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1100","d","2","Auvergne-Rhône-Alpes","Rhône","FR","100 Cr Gambetta, 69003 Lyon, France","null","[""#96:677""]","null","45.7516622","Lyon","4.852859500000001","ChIJj0sV6Gjq9EcRHRq4iOz_ajg","69003","Cr Gambetta","100-cr-gambetta-69003-lyon-france","100"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1101","d","2","Auvergne-Rhône-Alpes","Rhône","FR","124 Rue Joliot Curie, 69160 Tassin-la-Demi-Lune, France","[""#93:319""]","null","[""#76:210""]","45.75467099999999","Tassin-la-Demi-Lune","4.7798921","ChIJuXmKLHfs9EcR20Scu9voSsM","69160","Rue Joliot Curie","124-rue-joliot-curie-69160-tassin-la-demi-lune-france","124"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:1102","d","2","Auvergne-Rhône-Alpes","Rhône","FR","19 Chem. Vert, 69260 Charbonnières-les-Bains, France","[""#92:1045""]","null","[""#77:704""]","45.774537","Charbonnières-les-Bains","4.74056","ChIJr3s-iAPt9EcRS8PZU6ulF80","69260","Chem. Vert","19-chem-vert-69260-charbonnieres-les-bains-france","19"
"Address","latitude=d,longitude=d,in_drive_from=g","#19:1103","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Rue de l'Ancienne Poste, 69290 Saint-Genis-les-Ollières, France","[""#92:688""]","null","null","45.75806799999999","Saint-Genis-les-Ollières","4.724699","EkBSdWUgZGUgbCdBbmNpZW5uZSBQb3N0ZSwgNjkyOTAgU2FpbnQtR2VuaXMtbGVzLU9sbGnDqHJlcywgRnJhbmNlIi4qLAoUChIJ_Xc42rzt9EcR2jgz9sNBzZESFAoSCWcSFaqj7fRHEdAcu-QqqwgE","69290","Rue de l'Ancienne Poste","rue-de-lancienne-poste-69290-saint-genis-les-ollieres-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1104","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 Chem. Beckensteiner, 69260 Charbonnières-les-Bains, France","[""#90:690""]","null","[""#75:948""]","45.7793863","Charbonnières-les-Bains","4.7455443","ChIJSwVNdh3t9EcRrG2H1lkj0Mw","69260","Chem. Beckensteiner","8-chem-beckensteiner-69260-charbonnieres-les-bains-france","8"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1105","d","2","Auvergne-Rhône-Alpes","Rhône","FR","25 Av. de la Libération, 69290 Saint-Genis-les-Ollières, France","[""#91:326""]","null","[""#76:214""]","45.7577284","Saint-Genis-les-Ollières","4.7223181","ChIJu7WCab3t9EcRlKyy2bQst1o","69290","Av. de la Libération","25-av-de-la-liberation-69290-saint-genis-les-ollieres-france","25"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1106","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue de la Baviodière, 69670 Vaugneray, France","[""#90:328""]","null","[""#75:708""]","45.7351004","Vaugneray","4.6626853","ChIJAa1_Xijy9EcR6EQh1aNQZWk","69670","Rue de la Baviodière","4-rue-de-la-baviodiere-69670-vaugneray-france","4"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1107","d","2","Auvergne-Rhône-Alpes","Rhône","FR","11 Grande Rue, 69340 Francheville, France","[""#91:1054""]","null","[""#76:709""]","45.739989","Francheville","4.7738751","ChIJvWz_sQ_s9EcRKtNaNltncFA","69340","Grande Rue","11-grande-rue-69340-francheville-france","11"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1108","d","2","Auvergne-Rhône-Alpes","Drôme","FR","20 All. Edith Piaf, 26000 Valence, France","[""#90:697""]","null","[""#74:462""]","44.9466038","Valence","4.9120384","ChIJ4-s1EGZX9UcRm3OoLSK_BFU","26000","All. Edith Piaf","20-all-edith-piaf-26000-valence-france","20"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1109","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Imp. des Troignes, 69290 Craponne, France","[""#93:1058""]","null","[""#75:464""]","45.7452042","Craponne","4.735157099999999","EisyIEltcC4gZGVzIFRyb2lnbmVzLCA2OTI5MCBDcmFwb25uZSwgRnJhbmNlIjASLgoUChIJ_2J-4svt9EcRqBwO-xDVVnEQAioUChIJAd4itM7t9EcRFs8Ec6cGTyw","69290","Imp. des Troignes","2-imp-des-troignes-69290-craponne-france","2"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:1110","d","2","Auvergne-Rhône-Alpes","Rhône","FR","6 Prom. des Tuileries, 69160 Tassin-la-Demi-Lune, France","null","[""#95:335""]","null","45.7621384","Tassin-la-Demi-Lune","4.7787558","ChIJ46subnzs9EcRbrSVGnjI6KM","69160","Prom. des Tuileries","6-prom-des-tuileries-69160-tassin-la-demi-lune-france","6"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:1111","d","2","Auvergne-Rhône-Alpes","Rhône","FR","19 Chem. des Bruyères, 69290 Grézieu-la-Varenne, France","[""#91:1063""]","null","[""#76:715""]","45.759853","Grézieu-la-Varenne","4.7009147","ChIJffnFB4jt9EcRRmuPMklBnms","69290","Chem. des Bruyères","19-chem-des-bruyeres-69290-grezieu-la-varenne-france","19"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#19:1112","d","2","Auvergne-Rhône-Alpes","Rhône","FR","48 Rue Roger Salengro, 69700 Givors, France","[""#92:341""]","null","[""#77:224""]","45.5845596","Givors","4.7716121","ChIJBY-33LDm9EcRCAu-dAAPEzQ","69700","Rue Roger Salengro","48-rue-roger-salengro-69700-givors-france","48"
